1016,102,43,42,370,49,37,55,53,22
832,83,42,38,226,52,30,58,53,40
972,96,36,31,370,42,28,52,44,15
901,117,49,46,239,53,32,58,52,46
947,138,43,47,277,56,39,59,59,44
852,98,40,43,362,45,37,42,45,18
949,101,46,44,335,62,40,58,64,34
714,76,42,33,244,67,30,40,53,42
872,114,45,45,272,60,38,55,58,43
795,62,35,26,278,45,24,45,45,31
983,120,47,47,335,48,37,53,46,19
699,59,38,29,232,51,26,45,49,27
915,113,41,46,338,44,38,52,46,14
759,53,40,25,249,44,18,47,42,22
854,81,35,33,311,53,34,59,55,39
861,101,42,44,271,52,36,56,53,43
895,111,46,47,271,51,38,58,54,36
940,122,42,51,353,42,40,46,42,13
818,64,35,25,287,41,18,50,43,30
619,47,29,19,210,37,14,35,33,26
1012,136,50,50,278,47,37,60,49,28
923,76,40,32,335,50,28,57,50,19
1014,92,44,40,346,62,37,54,58,40
777,84,38,34,244,45,22,53,47,35
1018,136,58,58,258,67,48,63,68,43
877,116,42,45,296,53,37,53,58,41
893,74,44,33,319,56,27,55,55,25
584,73,35,28,145,49,24,42,44,51
841,102,40,41,303,46,36,48,47,24
890,106,43,43,333,61,41,54,61,34
946,87,39,43,316,43,34,62,47,14
772,58,39,24,248,43,19,48,44,23
714,69,39,29,226,54,27,48,52,44
921,131,40,47,366,45,39,46,43,20
920,108,44,46,282,49,36,57,51,26
545,51,28,19,164,35,14,32,31,28
1012,95,39,36,402,49,31,50,48,19
939,100,46,38,369,55,32,50,51,27
824,78,41,39,373,73,38,44,66,37
904,113,51,50,244,60,40,63,60,41
912,116,37,40,308,43,33,47,45,28
954,116,50,48,284,47,37,56,50,29
1058,92,44,41,392,49,36,55,51,15
828,88,46,38,291,51,25,51,50,36
918,87,46,35,277,49,26,64,52,27
959,104,44,42,333,53,38,54,56,24
904,101,48,44,288,56,38,60,58,37
465,28,19,11,201,25,9,20,22,8
945,91,47,43,304,56,34,62,58,30
779,71,38,31,351,61,31,48,59,32
905,112,40,43,321,51,38,53,54,31
1054,107,51,42,298,45,30,63,48,19
854,91,47,41,270,57,33,59,58,42
764,127,34,32,161,35,24,50,40,30
642,75,35,30,168,36,21,43,37,42
980,146,48,53,269,54,43,61,57,41
826,112,41,39,234,46,31,52,51,50
952,73,45,30,372,54,27,50,53,27
924,85,42,36,321,45,28,55,49,20
1011,95,47,45,345,51,38,55,53,21
401,88,20,22,66,29,15,24,24,72
820,111,47,43,231,54,32,56,55,48
982,79,39,33,367,47,28,56,50,23
923,111,44,46,328,52,40,54,51,20
833,100,48,44,230,51,37,56,54,36
780,64,37,32,274,38,23,44,40,17
873,90,44,37,292,71,41,61,69,36
619,76,32,25,203,33,19,36,35,22
609,88,33,31,159,47,22,43,43,57
979,91,47,42,306,47,32,64,50,20
618,79,34,32,160,45,29,41,44,50
974,86,46,42,319,57,35,65,58,28
973,100,53,45,282,52,33,64,52,25
681,88,33,36,221,43,30,43,43,54
829,105,50,48,240,62,40,57,61,63
794,75,37,32,292,45,28,50,49,34
940,87,37,34,364,54,30,47,51,29
788,79,37,29,256,37,20,50,43,32
706,71,32,29,225,38,24,38,38,20
993,99,40,38,378,53,36,54,56,24
926,134,51,52,276,52,41,56,54,41
954,63,39,31,361,50,23,59,51,18
947,132,45,49,289,50,40,53,48,23
1016,80,44,36,380,55,32,58,57,23
748,66,38,30,255,46,26,41,44,20
912,113,44,47,319,58,41,55,57,29
896,105,36,37,362,36,31,45,37,10
625,64,35,27,159,37,20,41,38,27
952,69,37,27,395,48,25,49,49,27
1032,85,43,35,395,51,27,51,51,30
771,76,50,50,257,64,49,52,66,37
900,102,50,42,301,78,39,51,77,54
928,95,42,39,320,52,30,56,54,27
885,106,45,44,348,70,41,47,64,44
1017,91,46,40,363,50,33,58,50,20
824,68,40,33,264,43,27,58,47,17
1021,103,46,40,346,58,33,55,57,33
972,93,42,38,374,51,33,51,52,33
863,83,44,37,327,54,31,49,53,41
532,66,28,24,146,43,23,34,38,49
928,112,44,43,277,45,36,59,50,22
801,64,44,27,255,46,21,53,47,28
890,105,49,48,285,55,40,56,58,37
881,93,45,40,274,58,34,60,57,29
934,116,42,44,311,48,37,55,49,24
820,111,47,43,231,54,32,56,55,48
788,65,41,32,320,68,34,45,61,35
543,50,30,26,154,36,20,35,35,18
953,77,46,38,346,56,34,55,56,21
918,81,40,33,322,61,31,54,62,39
803,61,39,24,250,43,18,50,41,28
933,106,51,51,317,72,50,51,73,42
886,95,41,40,290,52,35,60,57,40
449,35,19,15,130,34,13,27,27,18
930,129,41,47,353,65,49,51,60,31
933,87,48,50,328,57,43,57,54,17
846,72,40,36,336,50,29,47,48,17
926,154,49,55,241,49,38,57,53,49
888,94,38,37,334,54,29,48,49,27
973,83,47,33,413,79,33,47,69,37
920,88,42,41,352,50,36,51,49,31
1018,81,39,30,394,50,26,51,46,26
965,111,41,45,349,43,37,50,45,17
511,55,24,21,167,26,15,28,26,32
891,125,44,45,250,65,39,57,66,60
950,108,48,48,297,54,43,60,58,30
948,134,45,48,292,48,38,57,54,34
819,77,38,37,320,50,33,49,48,17
924,101,45,45,314,53,39,58,57,31
793,93,38,37,264,49,30,52,53,42
1020,105,51,47,311,48,35,57,51,21
916,135,47,49,198,48,35,68,55,40
798,105,45,46,243,64,41,51,59,61
793,107,45,45,278,70,43,50,68,58
989,87,47,45,363,50,37,53,51,14
522,63,26,22,132,34,16,35,31,33
450,68,22,27,130,33,21,24,30,29
766,76,46,39,215,51,30,52,52,36
1024,129,49,47,258,45,36,67,52,23
935,105,52,47,332,61,41,50,55,26
888,109,52,50,283,62,44,58,61,47
818,83,39,34,272,51,33,55,54,39
943,142,46,48,277,51,37,57,52,41
850,85,43,36,298,65,31,54,61,44
845,110,39,40,240,55,34,61,56,50
1005,108,46,47,376,53,42,51,54,22
608,74,34,29,187,50,29,38,47,42
855,80,44,36,298,64,33,56,66,43
884,121,48,51,291,56,43,54,57,44
1054,119,45,41,387,49,35,49,50,28
862,75,39,33,307,46,25,54,46,23
901,91,44,44,330,44,36,53,46,16
850,84,44,39,253,48,33,61,54,26
655,76,34,28,208,42,21,40,37,39
816,76,33,37,345,34,29,49,38,9
862,71,36,32,308,38,24,51,43,13
981,54,32,23,407,40,19,49,42,12
804,28,26,13,445,52,14,41,45,8
0,0,0,0,0,0,0,0,0,0
703,85,40,38,231,40,29,41,40,18
977,118,42,46,333,42,37,53,44,14
591,41,24,16,194,32,15,39,33,14
887,122,54,55,257,71,47,57,64,51
850,111,43,44,227,50,34,59,54,47
851,109,48,44,231,53,35,57,55,49
828,113,51,50,251,67,46,54,69,55
850,111,43,44,227,50,34,59,54,47
599,82,39,35,132,56,34,47,50,50
637,58,37,24,204,54,25,48,57,53
684,74,42,33,228,62,36,50,67,50
304,40,20,17,69,29,14,22,22,28
837,102,53,42,212,57,34,56,59,44
762,94,42,39,242,65,38,49,64,60
805,71,35,29,293,47,24,50,49,37
974,84,47,36,306,50,25,63,55,29
866,66,43,28,285,48,25,56,51,26
744,54,29,22,330,43,19,44,42,27
805,71,35,29,293,47,24,50,49,37
1009,173,53,57,243,59,49,63,60,49
854,114,46,49,282,54,38,50,53,36
911,126,47,46,262,54,39,55,54,42
946,127,48,49,283,57,42,58,57,38
837,110,37,43,246,42,33,54,44,26
988,120,43,44,299,47,36,62,56,33
1030,154,51,50,264,51,40,61,53,33
965,138,48,50,278,56,42,59,59,38
871,109,47,46,265,53,35,58,55,42
776,97,39,39,237,53,32,54,54,57
911,122,44,44,285,58,38,56,59,38
898,113,40,45,291,46,34,57,51,37
922,109,45,48,302,60,43,57,58,36
640,89,35,36,158,38,27,42,39,45
877,114,42,43,248,60,38,61,62,67
870,110,43,44,273,53,40,60,62,52
995,106,48,44,353,58,38,55,59,40
877,121,46,46,261,58,42,58,64,67
833,115,44,45,242,61,38,57,59,68
939,115,45,45,281,51,39,63,57,42
842,125,44,47,239,69,45,56,66,87
696,116,36,39,199,52,37,44,55,74
915,109,48,43,298,59,36,54,58,42
939,117,45,44,324,68,39,54,65,41
862,103,46,42,321,65,39,47,58,33
906,114,45,42,298,66,36,54,63,47
906,116,43,43,329,69,43,54,67,47
915,94,44,40,291,59,33,61,62,34
868,99,44,39,304,65,33,55,64,45
900,95,38,37,382,52,37,47,50,19
894,102,46,40,293,63,34,57,60,42
924,110,44,42,326,57,37,52,58,34
860,94,45,35,300,68,33,46,63,47
715,110,40,39,243,72,40,47,65,67
1012,92,44,41,348,62,37,54,59,41
595,44,29,22,187,37,17,35,35,19
337,65,18,19,68,22,18,20,23,28
892,68,48,38,298,57,32,58,59,24
960,125,41,41,326,52,34,54,54,41
573,67,34,31,167,49,28,40,47,48
967,149,48,51,285,66,53,60,66,53
745,93,36,33,248,58,27,48,50,46
681,76,36,36,236,42,33,48,45,22
915,84,39,40,356,52,36,54,57,34
770,104,43,41,214,51,34,51,53,51
747,105,36,34,214,47,30,49,50,63
821,85,35,33,304,48,25,43,50,29
860,69,35,26,327,50,20,49,53,31
865,102,44,44,309,54,37,50,53,43
966,149,48,52,285,65,54,60,66,53
966,149,48,52,285,65,54,60,66,53
675,77,37,33,219,54,28,46,52,57
657,86,32,35,217,53,36,42,51,49
198,14,9,6,66,13,6,13,12,13
967,194,48,56,252,58,52,57,63,49
817,93,45,38,249,61,33,54,62,55
631,62,30,32,270,46,31,38,49,22
875,95,40,44,342,54,40,52,52,27
699,89,33,35,255,34,28,41,37,25
631,62,30,32,270,46,31,38,49,22
631,62,30,32,270,46,31,38,49,22
903,125,28,29,329,36,29,48,37,20
738,107,36,38,185,28,28,40,30,11
198,14,9,6,66,13,6,13,12,13
955,164,48,52,203,53,43,61,58,49
846,155,45,53,189,54,47,57,59,48
475,30,25,18,173,31,15,28,30,13
913,146,46,56,244,57,45,57,56,47
939,163,51,60,219,61,53,62,64,58
329,65,17,16,55,24,12,20,23,61
941,154,52,56,192,53,46,63,58,48
780,126,42,53,200,68,51,59,68,72
889,126,46,52,224,57,44,63,59,41
866,118,49,53,246,63,48,60,65,49
478,108,25,34,77,37,28,31,36,69
886,134,43,48,273,50,39,55,53,44
930,130,44,48,300,54,39,55,54,35
749,89,38,33,223,50,29,52,52,54
391,33,24,20,117,23,16,27,25,10
930,130,44,48,300,54,39,55,54,35
930,130,44,48,300,54,39,55,54,35
892,84,33,32,367,42,26,47,42,17
916,69,40,35,322,51,33,60,57,21
851,73,42,35,271,48,30,57,52,29
844,95,39,39,365,52,44,46,55,20
923,77,53,39,298,51,29,59,54,24
903,78,45,36,322,51,28,54,51,27
929,78,49,37,343,58,34,53,58,26
915,34,43,23,390,61,20,53,60,21
853,63,37,28,328,50,24,51,50,24
1030,124,45,44,359,45,35,48,47,21
599,61,36,27,175,45,21,42,41,31
886,91,46,43,293,54,33,57,55,27
887,66,45,36,335,59,31,54,56,25
856,69,43,36,348,53,29,47,48,19
931,88,49,44,329,56,40,55,56,30
866,75,44,37,321,53,27,52,51,27
960,88,52,45,318,64,41,61,63,30
852,60,41,28,312,56,24,54,58,26
851,81,44,40,307,60,33,54,60,34
775,66,44,33,260,48,24,50,46,25
907,60,45,32,372,61,28,52,61,26
930,55,47,30,353,54,24,55,53,18
892,93,43,42,335,56,37,50,54,30
610,44,35,22,242,49,23,40,50,24
835,60,44,31,268,48,26,60,52,22
910,78,40,35,333,49,30,51,50,31
869,84,42,38,338,64,38,49,60,37
886,65,44,33,331,62,28,53,59,34
851,48,39,25,342,58,24,50,58,25
862,73,41,34,308,50,27,54,52,27
902,61,48,36,316,57,28,61,58,25
834,47,41,24,348,50,20,51,50,16
671,73,41,39,192,46,30,43,46,32
989,69,37,32,423,52,27,47,50,17
889,91,42,42,339,60,37,52,62,35
958,83,45,37,363,54,33,55,53,24
959,108,49,48,309,52,38,55,51,31
755,74,47,36,246,56,33,51,53,34
757,69,44,37,262,56,34,52,54,26
880,90,46,40,304,54,31,57,53,34
887,66,45,36,335,59,31,54,56,25
874,49,36,25,389,47,20,47,47,19
785,66,42,32,295,53,28,51,54,31
825,95,41,37,269,49,31,50,52,40
685,83,40,35,201,60,33,47,62,53
858,115,48,51,306,67,46,48,64,45
871,111,48,43,248,52,34,58,54,43
923,113,47,46,300,54,42,61,59,33
691,56,28,24,241,39,22,50,47,36
607,64,30,24,174,38,17,39,37,33
927,107,44,46,308,46,39,55,51,25
466,60,23,24,160,35,25,29,36,36
547,58,27,22,159,31,17,35,34,22
456,49,24,20,139,25,16,27,24,21
893,116,39,40,308,51,32,49,51,47
884,113,54,51,249,58,45,55,58,51
749,104,37,35,234,47,31,47,49,58
881,107,50,47,294,59,40,55,58,41
814,90,42,39,265,52,33,52,55,53
888,136,48,52,244,67,52,54,68,72
882,117,47,43,256,56,36,58,58,58
857,107,49,47,283,63,40,52,61,44
885,107,46,47,286,51,40,57,57,34
957,128,47,51,312,53,43,53,57,41
719,92,44,39,154,46,30,49,46,41
812,112,41,38,264,52,33,48,53,37
933,135,50,55,275,57,47,59,59,33
885,101,39,43,288,40,33,57,48,18
965,147,46,55,286,46,43,56,51,29
961,133,44,49,297,54,38,56,52,33
944,135,47,51,310,50,41,55,52,24
988,134,53,48,281,57,37,61,60,37
956,132,43,46,278,49,37,59,53,28
1047,138,54,57,273,47,39,59,48,27
829,73,41,36,286,53,31,61,57,25
822,76,37,33,338,57,32,52,58,27
886,127,43,45,215,43,32,59,46,32
433,29,24,17,186,30,15,25,29,13
966,113,40,41,339,48,35,58,51,26
569,62,33,26,159,49,22,41,43,48
934,108,44,47,309,50,39,62,54,25
850,116,46,47,260,55,39,54,56,47
989,114,46,43,340,49,35,55,51,24
849,125,44,43,249,56,36,52,54,53
844,103,38,37,239,45,27,60,53,52
877,114,48,43,213,42,33,56,46,39
927,141,49,51,281,55,41,57,58,42
883,113,44,49,309,51,42,53,51,30
844,103,38,37,239,45,27,60,53,52
901,104,40,44,315,44,36,54,46,20
795,96,35,34,241,42,27,56,52,47
932,140,43,51,284,49,39,57,51,31
957,129,42,47,314,49,35,54,52,31
932,117,44,43,282,44,30,60,49,32
801,101,42,40,244,50,32,45,46,43
759,92,41,42,229,49,36,48,51,37
942,127,42,47,303,46,34,53,46,28
902,101,41,37,334,51,30,54,54,27
726,103,41,37,198,48,29,51,49,54
567,53,33,27,166,45,25,39,45,37
879,110,42,40,323,54,33,54,55,44
919,108,40,45,317,43,34,54,44,21
934,116,49,47,267,57,38,62,60,39
873,90,41,40,296,48,33,58,54,29
814,121,44,45,229,51,36,55,53,50
939,121,41,45,300,44,35,54,45,20
899,113,45,42,237,51,30,63,55,49
850,109,39,41,297,42,36,45,43,20
941,120,45,45,267,48,35,61,53,34
963,114,45,46,277,48,36,61,52,24
944,111,49,47,291,59,41,59,58,34
995,138,52,52,275,47,36,61,50,24
893,95,35,36,308,39,27,54,42,19
827,110,48,42,248,60,34,50,55,52
964,128,46,46,290,49,36,59,51,27
868,95,41,40,311,48,32,52,48,26
913,78,44,36,321,49,28,55,50,20
952,121,46,51,286,46,35,60,50,29
815,112,45,60,230,74,61,50,73,57
938,116,45,45,302,51,39,55,54,33
874,112,41,46,275,49,35,56,51,37
915,108,44,44,275,46,31,59,49,31
657,81,32,35,204,39,32,43,42,26
892,107,52,52,260,51,38,57,52,35
981,116,46,45,306,49,35,60,54,34
761,86,42,34,193,38,24,50,41,32
760,93,38,38,239,49,32,52,51,38
803,80,43,37,256,51,29,55,48,36
755,80,35,34,302,45,30,47,50,31
626,78,35,30,157,37,20,39,35,50
895,88,52,39,258,50,27,62,52,30
940,93,38,39,356,45,33,53,49,21
877,120,46,48,241,48,37,55,52,46
1010,95,40,35,378,49,30,51,50,21
648,69,31,25,179,36,20,40,36,32
834,103,45,44,271,52,36,52,51,38
813,105,43,40,218,45,32,55,47,45
768,85,45,33,196,45,24,51,45,38
939,124,45,47,259,48,35,57,50,39
977,96,50,46,287,56,35,64,59,28
909,106,49,46,266,52,37,57,53,32
930,82,41,37,358,50,31,53,53,24
909,106,49,46,266,52,37,57,53,32
968,81,39,33,364,49,28,54,49,19
914,105,41,40,304,48,31,58,51,33
771,111,43,41,201,46,30,53,49,56
847,114,44,41,241,49,31,53,52,48
847,114,44,41,241,49,31,53,52,48
1015,99,41,40,371,44,32,51,44,14
961,123,51,40,240,51,31,60,53,41
899,98,45,40,270,44,28,57,46,23
824,91,41,39,259,42,29,53,46,35
792,68,43,34,257,47,27,56,50,26
851,103,41,41,281,47,33,53,53,38
895,89,50,41,261,47,29,65,50,26
924,105,51,44,245,48,31,67,52,35
855,96,39,38,295,48,34,55,51,35
915,80,49,38,301,53,27,62,58,29
863,97,47,40,204,39,26,60,43,26
925,96,48,44,277,47,33,60,50,29
930,93,42,42,345,48,34,53,51,22
908,112,49,47,261,56,38,59,55,43
743,67,39,28,239,40,20,51,45,24
882,97,46,44,229,45,34,58,50,29
759,92,41,42,229,49,36,48,51,37
968,97,49,46,308,61,40,57,61,31
968,97,49,46,308,61,40,57,61,31
898,100,41,40,295,50,31,57,53,32
983,97,52,43,283,51,32,65,54,28
923,112,44,51,288,48,42,57,52,30
912,78,53,38,289,50,28,64,54,24
835,85,42,40,293,49,32,51,49,22
851,103,39,43,314,38,34,47,40,19
940,113,43,48,331,45,39,51,46,25
886,103,40,46,340,40,35,50,44,17
420,29,20,14,145,28,13,25,27,15
865,85,47,42,280,55,36,60,57,26
855,56,45,26,322,58,21,53,57,29
1005,104,54,44,342,60,39,57,59,31
862,95,49,39,253,54,30,61,58,47
983,82,48,37,330,48,27,60,54,21
952,71,40,31,398,50,25,47,48,24
1022,87,49,38,349,55,31,60,57,24
986,70,44,26,400,60,25,48,59,22
991,72,40,26,433,57,25,47,56,29
618,61,34,26,175,48,25,38,47,42
938,76,49,41,354,58,36,59,58,26
858,78,42,41,268,59,46,49,60,37
1011,84,47,37,375,54,31,55,57,29
624,62,36,28,193,37,21,38,36,27
953,86,50,38,311,56,29,59,57,30
704,69,40,39,223,78,42,49,71,55
939,93,53,41,287,64,35,62,59,40
969,91,49,41,342,49,34,56,50,26
991,87,47,35,350,61,30,55,58,37
934,89,47,41,317,51,32,56,51,22
989,91,52,39,306,54,29,63,57,30
862,47,42,28,359,51,23,50,53,14
1025,111,50,44,313,59,37,60,57,37
880,66,50,31,325,52,23,55,55,23
943,70,47,30,329,60,27,61,61,28
1025,95,45,37,403,55,32,53,56,36
1073,100,47,42,402,49,37,54,51,17
1011,105,41,44,370,49,39,49,49,17
871,68,49,32,314,61,28,56,63,33
983,85,53,41,304,54,30,63,58,23
858,78,42,41,268,59,46,49,60,37
925,84,55,42,275,57,32,63,57,32
794,121,43,43,225,55,36,52,55,66
570,75,33,33,136,40,29,42,42,41
798,113,49,44,203,57,34,55,59,63
756,124,37,36,173,46,31,56,52,75
820,107,42,40,268,63,34,51,58,58
547,75,34,32,141,43,28,37,42,40
806,130,46,51,236,68,47,56,68,61
549,84,32,27,124,38,22,34,34,54
545,94,35,32,116,54,27,39,52,114
545,94,35,32,116,54,27,39,52,114
545,94,35,32,116,54,27,39,52,114
726,131,42,40,162,50,30,48,50,87
732,138,43,43,178,61,36,47,60,94
811,103,44,37,231,51,27,55,50,56
751,102,45,44,175,48,32,53,50,52
693,92,38,34,172,51,25,48,48,61
719,87,39,36,215,46,32,48,49,45
779,100,44,41,212,62,37,55,62,62
853,131,43,47,242,54,36,53,54,63
869,113,42,41,214,47,31,65,55,54
930,138,43,49,333,51,38,47,48,29
878,117,43,44,273,50,31,56,51,42
602,87,32,28,134,45,21,39,38,66
543,89,33,29,114,39,22,38,39,66
828,123,42,46,257,74,48,53,68,74
574,85,31,30,138,47,26,40,41,59
816,113,49,48,223,65,41,55,66,67
755,120,42,40,174,55,28,51,49,73
719,115,40,40,164,64,37,52,62,98
840,113,39,42,321,59,38,53,57,49
735,110,37,36,233,59,35,43,58,75
597,88,40,36,146,53,31,42,48,71
455,79,27,23,83,30,16,28,28,52
813,96,44,37,211,48,28,53,48,45
822,118,48,43,214,66,42,59,68,77
972,101,45,40,351,55,31,52,52,32
629,95,38,34,147,51,31,45,48,68
698,96,40,34,171,46,28,50,50,69
805,113,43,43,194,53,31,58,54,69
623,109,40,39,160,67,40,46,65,112
733,132,39,41,207,64,36,48,57,85
826,121,48,47,213,50,29,56,49,47
438,64,25,22,81,27,17,28,25,41
797,64,39,29,273,51,24,48,48,29
669,72,33,28,234,41,22,37,37,26
1032,105,49,47,363,55,41,53,53,26
960,77,46,33,345,57,26,53,52,25
355,43,17,13,89,43,12,20,30,57
853,91,46,42,245,55,36,56,52,36
861,78,41,35,312,62,33,55,56,41
1024,91,46,38,379,56,37,53,57,29
982,101,48,45,337,57,38,56,56,39
955,93,45,42,345,55,39,56,58,32
850,78,42,33,304,64,32,52,59,43
988,79,37,32,403,53,31,50,54,24
849,73,39,32,333,48,28,50,51,27
981,78,43,36,374,56,31,52,53,30
861,78,41,35,312,62,33,55,56,41
944,77,43,30,387,55,27,52,54,33
942,84,40,35,353,56,33,54,57,33
1064,112,47,43,359,52,38,55,54,25
1030,111,41,41,397,44,36,47,46,20
942,84,40,35,353,56,33,54,57,33
957,81,44,35,388,53,33,54,57,26
890,79,43,36,327,63,34,54,58,35
976,74,41,31,399,48,28,53,51,29
944,101,39,37,345,50,31,48,49,26
959,123,45,48,305,51,34,55,54,35
969,121,54,54,232,53,38,68,56,33
960,121,44,45,302,48,34,56,52,27
926,116,49,47,242,35,31,52,36,16
888,117,43,47,276,50,35,58,51,34
932,113,45,48,278,48,40,62,58,27
422,90,21,26,108,35,25,27,34,47
951,115,42,45,318,44,34,56,49,21
850,128,55,54,263,84,49,49,76,81
686,80,39,33,247,59,28,44,57,45
797,140,48,52,204,70,44,52,69,94
608,91,39,42,130,51,36,41,50,59
771,111,45,47,173,62,39,55,62,90
803,116,48,52,242,78,47,55,70,70
712,70,45,37,205,63,31,50,55,44
878,111,48,46,270,65,39,57,63,60
717,89,42,41,209,60,34,48,56,44
764,127,44,45,190,63,38,51,56,88
837,119,46,49,253,80,47,59,69,77
560,59,27,27,189,55,24,37,42,49
769,123,46,48,197,69,42,53,61,86
614,69,33,29,155,34,22,39,37,33
643,71,35,31,194,44,24,44,43,26
643,71,35,31,194,44,24,44,43,26
923,106,46,42,312,61,33,49,57,46
864,82,38,33,294,44,24,52,46,24
885,110,47,47,268,62,40,56,68,58
796,120,47,50,199,66,42,54,59,73
848,53,33,24,367,46,20,52,54,17
710,145,49,51,176,80,42,47,71,120
801,58,33,31,311,42,25,44,41,19
865,111,50,49,251,66,43,59,63,50
728,129,44,46,174,61,39,49,60,101
822,93,48,43,243,72,35,49,64,50
614,59,28,26,188,37,19,42,34,33
727,116,42,41,195,62,37,48,57,90
912,98,39,37,377,43,32,45,42,12
708,97,35,37,236,60,35,46,59,62
788,97,35,37,353,53,34,45,53,36
751,104,37,42,310,53,37,44,52,46
682,93,36,35,211,61,33,43,58,76
1007,118,56,46,263,55,38,68,58,32
975,113,57,49,244,54,37,68,57,29
875,110,41,43,288,52,33,55,54,35
875,110,41,43,288,52,33,55,54,35
551,80,30,31,156,39,22,35,36,45
1012,168,49,53,268,56,40,61,58,47
551,80,30,31,156,39,22,35,36,45
652,63,40,31,185,44,24,47,42,30
652,63,40,31,185,44,24,47,42,30
937,114,42,45,347,53,41,55,54,28
1074,109,44,39,382,47,31,54,49,19
912,104,44,45,350,51,38,51,52,36
601,80,33,31,138,32,25,41,35,39
892,90,37,41,343,46,32,50,47,25
872,116,46,61,232,78,63,50,78,48
960,118,45,51,321,44,37,54,44,21
973,82,41,36,381,51,30,51,50,30
927,126,49,44,234,59,33,59,57,65
808,74,39,37,278,57,37,59,64,30
1001,67,44,30,404,49,23,47,46,22
563,83,32,26,121,30,19,33,28,35
359,19,21,15,181,24,16,23,25,6
1007,105,39,40,309,39,28,57,44,18
976,98,41,39,337,38,28,53,41,16
890,117,42,44,304,51,35,52,54,45
948,120,48,53,311,53,40,56,54,30
491,63,29,25,130,33,20,34,34,36
924,130,43,45,317,53,37,52,55,35
872,136,50,51,231,65,39,57,66,69
999,131,44,50,338,47,38,51,47,22
999,131,44,50,338,47,38,51,47,22
921,98,43,41,311,52,31,53,52,24
840,115,42,42,280,54,33,52,54,45
911,100,48,49,291,49,38,58,55,31
951,106,45,48,326,48,39,55,52,21
845,117,44,45,236,53,37,58,59,59
857,104,44,39,232,50,31,60,51,38
923,111,41,44,321,43,36,52,47,22
760,75,33,34,313,45,34,43,46,17
724,100,45,36,184,49,24,50,48,51
920,117,43,46,319,57,40,55,56,34
832,116,43,44,228,53,37,59,58,57
958,129,44,51,292,50,41,59,53,26
684,92,35,33,188,38,27,45,40,41
946,96,45,41,347,57,35,52,53,23
834,94,46,42,240,50,32,54,49,28
959,140,45,53,280,54,44,60,54,31
908,89,43,40,315,51,31,52,51,24
955,139,47,55,290,50,44,58,51,27
706,81,46,39,207,58,35,46,52,35
897,121,48,46,271,52,33,52,53,47
985,83,43,34,359,54,26,54,52,29
960,134,47,46,273,59,35,55,62,59
898,130,41,44,266,51,31,56,55,51
939,118,42,43,330,47,34,54,49,28
482,30,22,18,136,23,13,35,27,13
608,44,32,26,203,35,21,38,35,13
737,90,37,34,256,56,34,52,58,57
905,113,44,45,265,55,34,61,56,41
940,109,41,42,293,48,36,59,54,29
771,137,41,47,199,55,45,53,56,56
888,107,41,44,300,52,37,53,51,34
935,114,41,44,273,44,34,63,53,32
914,116,39,43,291,46,35,58,50,33
707,127,39,48,157,56,42,54,59,79
924,153,45,48,253,60,40,56,59,58
634,109,34,31,140,39,24,41,38,84
624,108,33,30,136,39,23,40,37,85
722,99,38,33,209,49,27,47,47,63
428,61,23,19,93,28,15,26,25,46
639,78,32,26,176,40,21,42,42,57
951,99,43,35,350,50,28,49,48,39
959,86,38,30,396,46,27,47,47,26
942,136,46,45,265,51,36,61,56,56
479,63,21,15,138,31,10,26,25,48
519,82,29,21,111,27,15,30,26,51
519,82,29,21,111,27,15,30,26,51
583,99,29,29,120,42,22,34,35,81
658,86,36,29,184,42,23,42,39,58
540,62,26,21,160,33,17,35,31,31
318,54,17,15,75,20,10,18,16,30
764,104,44,35,191,42,25,50,42,49
800,86,41,35,214,38,24,53,40,19
917,119,47,46,249,49,35,64,55,36
731,71,34,25,224,44,19,54,44,34
671,102,39,37,170,42,28,43,41,53
854,91,41,34,264,49,25,57,49,34
430,65,23,19,99,31,16,24,27,46
600,70,29,24,190,49,21,39,44,47
689,85,33,34,200,42,26,46,41,47
923,122,43,45,305,51,37,55,55,40
923,122,43,45,305,51,37,55,55,40
631,58,31,25,268,33,19,35,31,12
881,98,40,40,285,48,31,58,54,34
1002,127,47,46,316,46,36,60,49,22
514,99,30,39,131,41,35,37,41,47
875,92,43,44,323,47,34,50,49,27
387,16,12,7,182,22,8,22,20,7
487,65,30,28,120,43,23,32,37,48
844,92,44,40,251,56,33,65,65,59
832,88,38,41,299,48,35,46,48,21
854,86,35,38,343,35,29,43,37,14
953,103,40,40,373,45,34,49,46,23
916,91,37,35,362,40,32,45,39,10
951,93,39,41,351,38,30,51,40,12
945,99,39,42,378,45,37,47,43,15
938,76,36,37,357,38,30,48,42,9
798,101,40,32,220,42,26,49,44,40
995,109,48,45,300,46,35,60,46,16
880,73,46,37,284,49,29,51,47,20
896,68,33,26,349,43,22,53,48,27
613,69,34,27,163,35,21,41,37,29
891,103,47,45,282,56,40,56,59,46
998,97,43,38,375,53,33,52,51,20
556,43,29,25,205,33,22,34,35,15
896,68,33,26,349,43,22,53,48,27
854,59,36,25,323,47,22,54,51,23
967,107,46,42,265,43,31,64,47,20
1060,94,41,32,422,45,32,51,45,18
823,103,41,39,235,46,31,55,47,38
1019,120,47,46,339,44,37,56,48,19
960,115,50,49,272,52,35,63,53,36
